,time,ball_00000_x,ball_00000_y,ball_00001_x,ball_00001_y,ball_00002_x,ball_00002_y,ball_00003_x,ball_00003_y,ball_00004_x,ball_00004_y,ball_00005_x,ball_00005_y,ball_00006_x,ball_00006_y,ball_00007_x,ball_00007_y,ball_00008_x,ball_00008_y,ball_00009_x,ball_00009_y,ball_00010_x,ball_00010_y,ball_00011_x,ball_00011_y,ball_00012_x,ball_00012_y,ball_00013_x,ball_00013_y,ball_00014_x,ball_00014_y,ball_00015_x,ball_00015_y,ball_00016_x,ball_00016_y,ball_00017_x,ball_00017_y,ball_00018_x,ball_00018_y,ball_00019_x,ball_00019_y,ball_00020_x,ball_00020_y,ball_00021_x,ball_00021_y,ball_00022_x,ball_00022_y,ball_00023_x,ball_00023_y
0,-3.996666666666667,8.389406990378005,4.780968065010591,15.191061729031507,2.7086554786762718,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.1830093327841078,3.780414667224384,2.9181960616331546,9.272339204026963,11.690180470546057,3.1147264787965523,1.779876774234642,9.221091742374055,12.317365778194004,3.482526404558284,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.182980229702324,3.626680029320375,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.2222165511196537,2.289237273897836,8.728917118935232,3.6034235416556086,1.2562833955641362,6.294361473489462,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
1,-3.9933333333333336,8.402884832816577,4.808798152591142,15.23384844112787,2.6692032418314677,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.220743553430517,3.7795962605153517,2.9181960616331546,9.272339204026963,11.720356872108168,3.1387636014524634,1.779876774234642,9.221091742374055,12.287906731725204,3.4730694100687622,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.259460235678034,3.6187939667674174,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.2308765661042196,2.307209815205631,8.72671394938918,3.594386702532091,1.2431759191381186,6.315188404951526,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
2,-3.99,8.416362679747989,4.83651913830137,15.276635167487187,2.629641880687775,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.258477786655631,3.7786687423860204,2.9181960616331546,9.272339204026963,11.750533283729583,3.1626916209736673,1.779876774234642,9.221091742374055,12.25844767543623,3.4635033012792675,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.33594026714836,3.610798790438157,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.239536583975602,2.32507325135709,8.724510779108703,3.585240749248659,1.2300684383427232,6.335906232208765,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
3,-3.986666666666667,8.42984053117224,4.864131022104908,15.319421908109462,2.589971395208817,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.2962120324594537,3.7776321128000174,2.9181960616331546,9.272339204026963,11.780709705410306,3.1865105373237945,1.779876774234642,9.221091742374055,12.228988609327079,3.4538280781534265,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.412420324113308,3.602694500296221,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.248196604733802,2.3428275823158433,8.722307608093798,3.5759856817689393,1.2169609531779484,6.356514955224809,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
4,-3.9833333333333334,8.443318387089336,4.891633803965385,15.362208662994698,2.5501917853582174,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.3339462908419895,3.7764863717209707,2.9181960616331546,9.272339204026963,11.810886137150343,3.210220350466476,1.779876774234642,9.221091742374055,12.199529533397746,3.444043740654866,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.488900406572888,3.5944810963052363,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.2568566283788203,2.360472808045521,8.720104436344466,3.5666215000565593,1.2038534636437925,6.377014573963289,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
5,-3.9800000000000004,8.456796247499275,4.919027483846432,15.404995432142902,2.510303051099599,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.3716805618032424,3.7752315191125074,2.9181960616331546,9.272339204026963,11.841062578949694,3.2338210603653414,1.7913764248907702,9.197893787709091,12.170070447648229,3.4341502887472126,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.565380514527108,3.5861585784288295,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.265516654910658,2.378008928509752,8.717901263860705,3.5571482040751454,1.1907459697402543,6.397405088387835,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
6,-3.976666666666667,8.470274112402059,4.946312061711681,15.447782215554078,2.470305192396586,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.4094148453432167,3.773867554938256,2.9181960616331546,9.272339204026963,11.818401411538906,3.225140428855928,1.8028760793803076,9.174586714163604,12.193448971347982,3.456319960522187,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.641860647975976,3.5777269466306274,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.2741766843293159,2.3954359436721666,8.715698090642517,3.5475657937883245,1.1776384714673322,6.417686498462077,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
7,-3.9733333333333336,8.48375198179769,4.973487537524762,15.49056901322823,2.4301982092128007,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.4471491414619164,3.7723944791618433,2.9181960616331546,9.272339204026963,11.795740236574016,3.216350683305343,1.8143757377032554,9.15117052170122,12.216827502840967,3.478380528539939,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.718340806919501,3.5691862008742574,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.2828367166347951,2.4127538534963944,8.713494916689902,3.5378742691597234,1.164530968825025,6.437858804149644,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
8,-3.97,8.49722985568617,5.000553911249306,15.533355825165364,2.389982101511867,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.484883450159346,3.7708122917468976,2.9181960616331546,9.272339204026963,11.773079054055021,3.2074518236772116,1.8258753998596151,9.127645210285563,12.240206042127188,3.5003319927640995,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.656391878175246,3.5605363411233464,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.2914967518270966,2.429962657946065,8.711291742002858,3.5280736301529685,1.1514234618133308,6.457922005414168,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
9,-3.966666666666667,8.5107077340675,5.0275111828489445,15.576142651365485,2.3496568692574087,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.5226177714355094,3.7691209926570464,2.9181960616331546,9.272339204026963,11.75041786398192,3.198443849935162,1.837375065849388,9.104010779880259,12.263584589206646,3.5221743531582983,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.594442928780312,3.5517773673415207,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3001567899062212,2.4470623569848082,8.709088566581388,3.5181638767316867,1.1383159504322484,6.477876102219277,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
10,-3.9633333333333334,8.524185616941681,5.054359352287308,15.618929491828597,2.309222512413048,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.560352105290411,3.7673205818559174,2.9181960616331546,9.272339204026963,11.72775666635471,3.1893267620428203,1.848874735672575,9.080267230448934,12.286963144079344,3.543907609686166,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.532493958734692,3.5429092794924073,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3088168308721702,2.464052950576254,8.706885390425487,3.508145008859505,1.1252084346817766,6.497721094528602,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
11,-3.9600000000000004,8.537663504308716,5.081098419528026,15.661716346554703,2.268679030942409,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.598086451724055,3.765411059307138,2.9181960616331546,9.272339204026963,11.705095461173388,3.1801005599638135,1.8603744093291776,9.056414561955211,12.310341706745284,3.5655317623113327,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.47054496803838,3.533932077539633,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3174768747249441,2.4809344386840313,8.704682213535158,3.4980170265000496,1.1121009145619136,6.517456982305774,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
12,-3.956666666666667,8.551141396168605,5.107728384534731,15.704503215543811,2.2280264248091153,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.6358208107364454,3.763392424974336,2.9181960616331546,9.272339204026963,11.682434248437952,3.1707652436617684,1.8718740868191972,9.032452774362717,12.333720277204469,3.5870468109974287,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.408595956691368,3.5248457614468247,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3261369214645442,2.4977068212717706,8.702479035910399,3.4877799296169476,1.098993390072658,6.537083765514422,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
13,-3.9533333333333336,8.56461929252135,5.134249247271053,15.669845851662634,2.1872646939767892,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.6735551823275865,3.7612646788211386,2.9181960616331546,9.272339204026963,11.6597730281484,3.161320813100312,1.8833737681426348,9.008381867635077,12.357098855456902,3.608452755708084,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.34664692469365,3.515650331177609,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3347969710909715,2.514370098303101,8.70027585755121,3.4774337181738253,1.0858858612140083,6.556601444118175,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
14,-3.95,8.578097193366952,5.1606610077006225,15.635188476228423,2.146393838409055,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.7112895664974825,3.7590278208111734,2.9181960616331546,9.272339204026963,11.63711180030473,3.1517672682430704,1.8948734532994918,8.984201841735915,12.380477441502586,3.6297495964069286,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.284697872045218,3.5063457866956127,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3434570236042267,2.5309242697416527,8.698072678457592,3.4669783921343096,1.0727783279859633,6.576010018080664,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
15,-3.9466666666666668,8.591575098705414,5.18696366578707,15.600531089241175,2.105413858069535,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.7490239632461377,3.7566818509080684,2.9181960616331546,9.272339204026963,11.614450564906937,3.1421046090536713,1.9063731422897694,8.959912696628857,12.403856035341523,3.6509373330575934,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.222748798746066,3.4969321279644627,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3521170790043109,2.547369335551055,8.695869498629545,3.456413951462027,1.0596707903885212,6.59530948736552,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
16,-3.943333333333334,8.605053008536737,5.213157221494028,15.565873690700883,2.064324752921853,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.7867583725735563,3.754226769075451,2.9181960616331546,9.272339204026963,11.59178932195502,3.1323328354957405,1.917872835113469,8.935514432277527,12.427234636973715,3.672015965623708,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.160799704796187,3.487409354947786,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3607771372912252,2.563705295694938,8.693666318067068,3.445740396120604,1.0465632484216807,6.614499851936371,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
17,-3.9400000000000004,8.618530922860922,5.239241674785125,15.531216280607547,2.023126522929632,8.386435324332211,9.24361835025884,3.45065607723394,9.25393770863575,8.828666092732506,9.249868516894367,1.8244927944797422,3.7516625752769484,2.9181960616331546,9.272339204026963,11.569128071448976,3.1224519475329053,1.929372531770592,8.911007048645551,12.450613246399165,3.692985494068903,3.2198616771795145,9.271654575425075,0.7593039786274424,9.234784519327993,9.244932588951588,9.210111336871194,6.258517550288598,9.20389986907298,2.6119180945501856,9.22087959479966,15.098850590195573,3.477777467609209,1.7426225161281952,9.2071760394223,5.569989308166145,9.211260206417045,1.3694371984649703,2.579932150136931,8.69146313677016,3.4349577260736677,1.0334557020854405,6.633581111756848,7.97050697522729,9.222043756984167,8.652647292503946,9.213123053734908,4.924208624679363,9.238333197260115
